"","course_name","district","city_name1","length","height","hiking_road","uphill_road","downhill_road","level"
"1169","청계산(망경대)~발도르프학교 마을버스정류장_코스","경기도","과천시",4983,603,2.5,0.2,2.28,24
"1170","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4799,603,1.6,0.3,2.9,24
"1171","다람쥐광장~청계산입구역_코스","경기도","과천시",8118,392,3.8,1.5,2.6,24
"1172","관문초등학교~청계산(망경대)_코스","경기도","과천시",6284,597,3,2.4,0.88,24
"1173","청계4통경로당~청계산(망경대)_코스","경기도","의왕시",4924,603,2.52,2.1,0.2,24
"1174","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4804,603,1.9,2.6,0.3,24
"1175","청계산입구역~청계산기도원_코스","서울특별시","서초구",1661,246,0.6,0.86,0.1,24
"1176","청계산(망경대)~인덕원역 1번출구_코스","경기도","과천시",8285,603,3.99,0.9,3.4,24
"1177","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4799,603,2,2.5,0.3,24
"1178","청계산옛골 마을버스정류장~청계산(망경대)_코스","경기도","성남시",4770,603,1.8,2.5,0.47,24
"1179","청계산(망경대)~청계4통경로당_코스","경기도","과천시",4924,603,2.52,0.2,2.2,24
"1180","청계산옛골 마을버스정류장~청계4통경로당_코스","경기도","성남시",7536,552,3.74,2,1.8,24
"1181","금토산~방범초소앞버스정류장_코스","경기도","성남시",1687,185,0.39,0.3,1,24
"1182","청계산옛골 마을버스정류장~발도르프학교 마을버스정류장_코스","경기도","성남시",7609,552,3.6,2,1.9,24
"1183","과천센트럴파크푸르지오써밋~청계산기도원_코스","경기도","과천시",7590,412,4.1,1.8,1.69,24
"1184","국사봉~청계산(망경대)_코스","경기도","성남시",2797,603,1.3,0.7,0.8,24
"1185","인덕원역 1번출구~청계산(망경대)_코스","경기도","안양시",8285,603,3.9,3.2,1.19,24
"1186","청계산옛골 마을버스정류장~발도르프학교 마을버스정류장_코스","경기도","성남시",7642,552,3.24,2.3,2,24
"1187","청계산기도원~청계산입구역_코스","서울특별시","서초구",1661,246,0.3,0.2,1,24
"1188","청계산입구역~다람쥐광장_코스","서울특별시","서초구",8118,392,3.72,2.4,1.9,24
"1189","청계4통경로당~청계산옛골 마을버스정류장_코스","경기도","의왕시",7569,552,3.17,1.9,2.4,24
"1190","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4804,603,1.7,0.3,2.8,24
"1191","청계산옛골 마을버스정류장~청계4통경로당_코스","경기도","성남시",7569,552,3.27,2.3,1.9,24
"1192","발도르프학교 마을버스정류장~청계산(망경대)_코스","경기도","의왕시",4983,603,2.5,2.2,0.18,24
"1193","청계산(망경대)~청계산옛골 마을버스정류장_코스","경기도","과천시",4770,603,1.6,0.3,2.87,24
"1194","방범초소앞버스정류장~금토산_코스","경기도","성남시",1687,185,0.49,0.9,0.3,24
"1195","청계산기도원~과천센트럴파크푸르지오써밋_코스","서울특별시","서초구",7590,412,4.09,1.4,2.1,24
"1196","발도르프학교 마을버스정류장~청계산옛골 마을버스정류장_코스","경기도","의왕시",7609,552,3.4,2,2.1,24
"1197","청계4통경로당~청계산옛골 마을버스정류장_코스","경기도","의왕시",7536,552,3.24,1.9,2.3,24
"1198","청계산(망경대)~인덕원역 1번출구_코스","경기도","과천시",8285,603,3.99,0.9,3.4,24
"1199","발도르프학교 마을버스정류장~청계산옛골 마을버스정류장_코스","경기도","의왕시",7642,552,3.34,1.9,2.3,24
"1200","등촌초등학교~봉제산 근린공원_코스","서울특별시","강서구",1398,105,0.7,0.3,0.4,24
"1201","등촌초등학교~농림축산검역본부 서울지역본부_코스","서울특별시","강서구",1152,104,0.65,0.4,0.1,24
"1202","봉제산근린공원~백석근린공원_코스","서울특별시","강서구",1580,108,0.8,0.4,0.38,24
"1203","럭키주택~봉제산 근린공원_코스","서울특별시","강서구",1362,105,0.66,0.4,0.3,24
"1204","백석 근린공원~봉제산근린공원_코스","서울특별시","강서구",1597,108,0.8,0.3,0.5,24
"1205","봉제산근린공원~kc대학교_코스","서울특별시","강서구",1684,108,0.9,0.4,0.38,24
"1206","봉제산근린공원~등촌파크빌라_코스","서울특별시","강서구",1785,108,0.9,0.4,0.49,24
"1207","봉제산근린공원~가나빌라_코스","서울특별시","강서구",2047,108,1.25,0.4,0.4,24
"1208","가나빌라~봉제산근린공원_코스","서울특별시","강서구",2047,108,1.25,0.4,0.4,24
"1209","등촌파크빌라~봉제산근린공원_코스","서울특별시","강서구",1785,108,0.89,0.4,0.5,24
"1210","백석 근린공원~봉제산근린공원_코스","서울특별시","강서구",1607,108,0.8,0.4,0.4,24
"1211","봉제산 근린공원~봉제산근린공원_코스","서울특별시","강서구",1639,108,0.74,0.4,0.5,24
"1212","kc대학교~봉제산근린공원_코스","서울특별시","강서구",1684,108,0.88,0.4,0.4,24
"1213","봉제산근린공원~백석 근린공원_코스","서울특별시","강서구",1597,108,0.8,0.4,0.4,24
"1214","봉제산근린공원~봉제산 근린공원_코스","서울특별시","강서구",1639,108,0.84,0.4,0.4,24
"1215","백석근린공원~봉제산근린공원_코스","서울특별시","강서구",1580,108,0.78,0.4,0.4,24
"1216","봉제산근린공원~백석 근린공원_코스","서울특별시","강서구",1607,108,0.8,0.4,0.4,24
"1217","의정부시환경센터~산속 _코스","경기도","의정부",5382,210,2.38,1.5,1.5,24
"1218","농협의정부 영농종합센타~산속 _코스","경기도","의정부",1814,124,1.11,0.4,0.3,24
"1219","봉제산 근린공원~등촌초등학교_코스","서울특별시","강서구",1398,105,0.6,0.4,0.4,24
"1220","농림축산검역본부 서울지역본부~등촌초등학교_코스","서울특별시","강서구",1152,104,0.45,0.2,0.5,24
"1221","비발디공원 죽전야외음악당~법화산_코스","경기도","용인시",3809,364,2,1.6,0.2,24
"1222","용마봉~아차산 생태공원_코스","서울특별시","중랑구",3423,317,1.52,0.3,1.6,24
"1223","관산25통마을회관앞버스정류소~어수정낙시터_코스","경기도","고양시",2133,150,1.03,0.5,0.6,24
"1224","어수정낙시터~관산25통마을회관앞버스정류소_코스","경기도","고양시",2133,150,0.93,0.6,0.6,24
"1225","광암정수장 버스정류장~남한산(서봉)_코스","경기도","하남시",6992,489,2.99,3.1,0.9,24
"1226","대우디오슈페리움~너구리산_코스","경기도","군포시",8502,421,3.7,2.5,2.3,24
"1227","우이치한센터~도봉산_코스","서울특별시","강북구",6103,216,3.1,1.7,1.3,24
"1228","북한산국립공원사무소~빨래골매표소_코스","서울특별시","성북구",2281,223,1,0.4,0.88,24
"1229","족두리봉~북한산성분소_코스","서울특별시","은평구",12016,375,6.48,2.4,3,24
"1230","북한산둘레길8구간~원효봉_코스","서울특별시","은평구",8169,478,4.27,2.3,1.6,24
"1231","북한산성계곡~발바닥바위_코스","경기도","고양시",5746,345,3.6,1.3,0.85,24
"1232","빨래골매표소~북한산국립공원사무소_코스","서울특별시","강북구",2239,223,1.14,0.7,0.4,24
"1233","비법정탐방로~북한산성분소_코스","서울특별시","은평구",7418,377,3.62,1.9,1.9,24
"1234","북한산성탐방지원센터~발바닥바위_코스","서울특별시","은평구",5367,345,3.2,1.2,0.97,24
"1235","발바닥바위~북한산성계곡_코스","서울특별시","은평구",5746,345,3.55,0.9,1.3,24
"1236","구기터널통제소출발점~북한산성계곡_코스","서울특별시","은평구",7553,377,3.95,1.7,1.9,24
"1237","발바닥바위~북한산성분소_코스","서울특별시","은평구",5537,345,3.44,0.8,1.3,24
"1238","북한산둘레길8구간~삼천교_코스","서울특별시","은평구",3796,227,1.7,0.6,1.5,24
"1239","북한산국립공원사무소~빨래골매표소_코스","서울특별시","성북구",2239,223,1.04,0.3,0.9,24
"1240","삼천교~북한산둘레길8구간_코스","서울특별시","은평구",3796,227,2.2,1.1,0.5,24
"1241","북한산성분소~발바닥바위_코스","서울특별시","은평구",5537,345,3.1,1.4,1.04,24
"1242","족두리봉~북한산성계곡_코스","서울특별시","은평구",7483,491,3.78,1.6,2.1,24
"1243","발바닥바위~북한산성탐방지원센터_코스","서울특별시","은평구",5367,345,3.27,0.8,1.3,24
"1244","북한산성계곡~비법정탐방로_코스","경기도","고양시",7416,377,3.9,1.8,1.7,24
"1245","족두리봉~북한산성탐방지원센터_코스","서울특별시","은평구",6817,377,3.32,1.5,2,24
"1246","북한산성분소~상장봉_코스","서울특별시","은평구",5906,482,3,2,0.6,24
"1247","비법정탐방로~북한산성계곡_코스","서울특별시","은평구",7416,377,3.72,1.8,1.9,24
"1248","북한산성탐방지원센터~족두리봉_코스","서울특별시","은평구",6817,377,3.42,1.9,1.5,24
"1249","북한산성분소~비법정탐방로_코스","서울특별시","은평구",7418,377,3.7,1.8,1.9,24
"1250","빨래골매표소~북한산국립공원사무소_코스","서울특별시","강북구",2281,223,1.18,0.7,0.4,24
"1251","북한산성계곡~족두리봉_코스","경기도","고양시",7483,491,4,2,1.48,24
"1252","북한산성계곡~구기터널통제소출발점_코스","경기도","고양시",7553,377,4,1.8,1.75,24
"1253","시흥IC~소래산_코스","경기도","시흥시",5470,266,2.67,1.8,1,24
"1254","성주산~성우농원_코스","경기도","부천시",3105,198,1.5,0.4,1.2,24
"1255","펄벅기념관~소래산_코스","경기도","부천시",2993,266,1.39,1.2,0.4,24
"1256","시흥IC~성주산_코스","경기도","시흥시",3106,198,1.51,1.1,0.5,24
"1257","성주산~시흥IC_코스","경기도","부천시",3106,198,1.5,0.4,1.2,24
"1258","성주산~소래산_코스","경기도","부천시",2603,266,1.1,0.8,0.7,24
"1259","성우농원~소래산_코스","경기도","시흥시",5470,266,2.77,1.8,0.9,24
"1260","왕궁빌라~거마산_코스","경기도","부천시",1546,198,0.65,0.8,0.1,24
"1261","성우농원~성주산_코스","경기도","시흥시",3105,198,1.51,1.1,0.5,24
"1262","구룡산제1호 공영주차장~수목원_코스","서울특별시","강남구",4560,262,2.36,1.2,1,24
"1263","디에스빌딩~구룡산제1호 공영주차장_코스","서울특별시","강남구",3944,262,1.94,0.7,1.3,24
"1264","수목원~구룡산제1호 공영주차장_코스","서울특별시","강남구",4560,262,2.56,0.8,1.2,24
"1265","구룡산제1호 공영주차장~디에스빌딩_코스","서울특별시","강남구",3944,262,1.84,1.2,0.9,24
"1266","당성사~오봉산_코스","경기도","의왕시",1993,185,0.7,0.5,0.79,24
"1267","오봉산~당성사_코스","경기도","의왕시",1993,185,0.8,0.6,0.59,24
"1268","가리대~구름산입구_코스","경기도","광명시",2536,149,1.24,0.6,0.7,24
"1269","새롬모터스~가학산_코스","경기도","광명시",4413,213,1.91,1.7,0.8,24
"1270","구름산~단독필지사거리_코스","경기도","광명시",2289,146,0.99,0.5,0.8,24
"1271","단독필지사거리~구름산_코스","경기도","광명시",2289,146,0.8,0.8,0.69,24
"1272","가학산~새롬모터스_코스","경기도","광명시",4413,213,1.81,0.8,1.8,24
"1273","구름산입구~가리대_코스","경기도","광명시",2536,149,1.14,0.6,0.8,24
"1274","구름산~가리대_코스","경기도","광명시",1847,149,0.8,0.5,0.55,24
"1275","가리대~구름산_코스","경기도","광명시",1847,149,0.75,0.4,0.7,24
"1276","원미산산림욕장~소사동주민센터입구 부천성모병원후문 버스정류장_코스","경기도","부천시",1193,116,0.5,0.3,0.39,24
"1277","부천동초교앞교차로~춘덕산복숭아과원_코스","경기도","부천시",2564,148,1.26,0.6,0.7,24
"1278","발산파출소~전원연립_코스","서울특별시","강서구",994,64,0.49,0.4,0.1,24
"1279","북악산_코스","서울특별시","종로구",1301,231,0.4,0.2,0.7,24
"1280","북악산공원지킴이터_코스","서울특별시","종로구",3490,304,1.9,0.6,0.99,24
"1281","북악산공원지킴이터~자하문고개 윤동주문학관 버스정류장_코스","서울특별시","성북구",4674,304,2.37,1.1,1.1,24
"1282","자하문고개 윤동주문학관 버스정류장~북악산공원지킴이터_코스","서울특별시","종로구",4674,304,2.37,1.2,1.1,24
"1283","청계산(망경대)~국사봉_코스","경기도","과천시",2797,603,1,0.9,0.9,24
"1284","발도르프학교 마을버스정류장~청계산(망경대)_코스","경기도","의왕시",4983,603,2.5,2.2,0.18,24
"1285","청계산(망경대)~관문초등학교_코스","경기도","과천시",6284,597,3.28,0.5,2.5,24
"1286","수호민영주차장~수락산역환승주차장_코스","서울특별시","노원구",1922,137,0.92,0.5,0.5,24
"1287","수락산역환승주차장~수호민영주차장_코스","서울특별시","노원구",1922,137,0.92,0.5,0.5,24
"1288","황금산_코스","경기도","남양주",855,90,0.3,0.3,0.26,24
"1289","송산배수지테니스장~삼호빌딩_코스","경기도","의정부",2542,156,1.44,0.3,0.8,24
"1290","덕소등산로입구~팔당역_코스","경기도","남양주",6055,423,3.4,1.2,1.46,24
"1291","덕소등산로입구~팔당교회 입구_코스","경기도","남양주",6020,423,3.42,1.2,1.4,24
"1292","월문교사거리~예빈산_코스","경기도","남양주",10803,649,6.38,2.59,1.73,24
"1293","홍천고등학교~광교산(범봉)_코스","경기도","용인시",11277,544,4.11,3.7,3.47,24
"1294","주안말사거리~광교산(범봉)_코스","경기도","수원시",6905,334,3.7,1.8,1.4,24
"1295","홍천고등학교~오금산정상부근_코스","경기도","용인시",15939,544,4.49,5.57,5.88,24
"1296","성복천~광교산(시루봉)_코스","경기도","용인시",6130,543,2.53,2.8,0.8,24
"1297","예수회수련원~오금산정상부근_코스","경기도","수원시",8790,334,4.4,1.79,2.5,24
"1298","늘푸른마을입구~오금산정상부근_코스","경기도","용인시",15805,544,5.37,5.37,5.06,24
"1299","오금산정상부근~이진봉_코스","경기도","의왕시",8761,334,4.06,2.3,2.4,24
"1300","망치봉~백운산_코스","경기도","의왕시",7397,545,4.1,2.8,0.5,24
"1301","오금산정상부근~광교산 반딧불이화장실_코스","경기도","의왕시",11951,334,5.29,2.98,3.57,24
"1302","수창산업~금이2교_코스","경기도","시흥시",2836,187,1.34,0.6,0.9,24
"1303","금이2교~수창산업_코스","경기도","시흥시",2836,187,1.34,0.9,0.6,24
"1304","방화중학교~개화산입구_코스","서울특별시","강서구",515,83,0.22,0.2,0.1,24
"1305","개화산입구~방화중학교_코스","서울특별시","강서구",515,83,0.22,0.1,0.2,24
"1306","늘푸른마을입구~모락산_코스","경기도","용인시",12852,564,5.56,4.74,2.56,25
"1307","동천더샵이스트포레~백운산중턱_코스","경기도","용인시",11253,544,3.86,3.58,3.81,25
"1308","오금산정상부근~연화 유치원_코스","경기도","의왕시",11585,334,4.03,3.22,4.23,25
"1309","오금산정상부근~삼성쉐르빌_코스","경기도","의왕시",16577,544,5.28,5.28,6.02,25
"1310","영심봉~바라산_코스","경기도","의왕시",9898,451,5.3,1.8,2.8,25
"1311","오금산정상부근~법통사_코스","경기도","의왕시",14845,544,4.63,4.59,5.62,25
"1312","성복천~문래산_코스","경기도","용인시",23071,533,8.58,7.59,6.9,25
